,Season,AccountNumber,SingleGameTickets,PartialPlanTickets,GroupTickets,STM,AvgSpend,GamesAttended,FanSegment,DistanceToArena,BasketballPropensity,SocialMediaEngagement
3329,2023,3330,0,0,0,1,6.9333329999999975,4,Limited Data,3.0,,Medium
3330,2023,3331,0,0,4,0,12.0,1,B,86.0,321.0,Medium
3331,2023,3332,1,0,0,0,86.0,1,C,66.0,929.0,Low
3332,2023,3333,2,0,0,0,13.0,1,Limited Data,13.0,,Medium
3333,2023,3334,2,0,0,0,67.0,1,A,302.0,582.0,Medium
3334,2023,3335,0,0,8,0,21.0,1,A,8.0,507.0,Medium
3335,2023,3336,1,0,0,0,58.0,1,B,6.0,516.0,Low
3336,2023,3337,0,0,2,0,25.0,1,B,4.0,921.0,Low
3337,2023,3338,0,0,3,0,31.0,1,A,6.0,436.0,Low
3338,2023,3339,0,0,7,0,2.428570999999998,1,B,83.0,434.0,Low
3339,2023,3340,2,0,0,0,131.0,1,Limited Data,,926.0,Medium
3340,2023,3341,1,0,0,0,126.0,1,Limited Data,,,Medium
3341,2023,3342,0,0,1,0,12.0,1,Limited Data,3.0,,Low
3342,2023,3343,2,0,0,0,53.0,1,A,17.0,495.0,Low
3343,2023,3344,2,0,0,0,102.0,1,Limited Data,,926.0,Medium
3344,2023,3345,0,0,3,0,113.0,1,A,46.0,952.0,Medium
3345,2023,3346,0,0,2,0,19.0,1,A,6.0,429.0,High
3346,2023,3347,1,0,0,0,133.0,1,B,75.0,883.0,Medium
3347,2023,3348,2,0,0,0,44.0,1,B,76.0,551.0,Low
3348,2023,3349,0,0,5,0,15.0,1,B,30.0,425.0,High
3349,2023,3350,1,0,0,0,70.0,1,Limited Data,,,Medium
3350,2023,3351,0,0,2,0,77.0,1,C,2.0,474.0,Medium
3351,2023,3352,0,0,3,0,86.0,1,A,103.0,339.0,High
3352,2023,3353,7,0,0,0,109.0,1,B,1297.0,285.0,Medium
3353,2023,3354,2,0,0,0,41.0,1,C,18.0,567.0,Medium
3354,2023,3355,10,0,0,0,165.6,5,C,634.0,458.0,Low
3355,2023,3356,2,0,0,0,235.0,1,Limited Data,858.0,,Medium
3356,2023,3357,0,0,5,0,121.0,1,A,17.0,360.0,Medium
3357,2023,3358,0,4,0,0,74.0,0,B,85.0,421.0,High
3358,2023,3359,4,0,0,0,101.5,1,A,64.0,903.0,High
3359,2023,3360,1,0,0,0,123.0,1,Limited Data,,,Medium
3360,2023,3361,3,0,0,0,110.0,1,B,472.0,922.0,High
3361,2023,3362,0,0,3,0,10.0,1,A,12.0,460.0,Low
3362,2023,3363,3,0,0,0,56.0,1,A,254.0,244.0,Medium
3363,2023,3364,5,0,2,0,75.0,0,A,30.0,269.0,High
3364,2023,3365,0,0,2,0,5.0,1,B,30.0,331.0,Medium
3365,2023,3366,0,0,1,0,66.0,0,Limited Data,2.0,522.0,Low
3366,2023,3367,1,0,0,0,112.0,1,C,1520.0,642.0,Medium
3367,2023,3368,0,0,13,0,83.76923,0,Limited Data,737.0,524.0,Low
3368,2023,3369,0,0,4,0,49.0,1,A,93.0,298.0,Medium
3369,2023,3370,6,0,0,0,5.0,1,A,4.0,950.0,Low
3370,2023,3371,2,0,0,0,140.0,1,A,5.0,519.0,Medium
3371,2023,3372,3,0,0,0,73.0,0,B,133.0,413.0,Medium
3372,2023,3373,2,0,0,0,11.0,1,Limited Data,941.0,478.0,Low
3373,2023,3374,0,0,3,0,78.0,1,Limited Data,11.0,745.0,Medium
3374,2023,3375,5,0,0,0,62.0,1,E,17.0,403.0,Low
3375,2023,3376,2,0,0,0,100.0,1,D,158.0,531.0,Medium
3376,2023,3377,0,0,1,0,73.0,0,C,85.0,681.0,Medium
3377,2023,3378,0,0,5,0,17.0,0,Limited Data,0.0,,Low
3378,2023,3379,3,0,0,0,80.0,1,A,10.0,398.0,Medium
3379,2023,3380,0,0,2,0,56.0,1,B,94.0,581.0,Medium
3380,2023,3381,0,0,3,0,59.0,1,B,47.0,463.0,High
3381,2023,3382,0,0,8,0,59.0,1,B,81.0,402.0,Medium
3382,2023,3383,2,0,0,0,118.0,1,Limited Data,100.0,487.0,Low
3383,2023,3384,2,0,0,0,12.0,1,Limited Data,,,High
3384,2023,3385,0,4,0,0,11.0,1,Limited Data,9.0,509.0,High
3385,2023,3386,0,0,5,0,29.0,1,A,12.0,774.0,Medium
3386,2023,3387,4,0,0,0,78.5,2,C,1.0,241.0,Low
3387,2023,3388,0,0,4,0,41.0,1,C,3.0,545.0,Low
3388,2023,3389,0,0,1,0,4.0,0,A,82.0,381.0,Medium
3389,2023,3390,0,0,2,0,34.0,1,B,44.0,527.0,Medium
3390,2023,3391,0,0,44,0,87.166666,2,F,18.0,878.0,High
3391,2023,3392,0,0,2,0,13.0,1,A,78.0,635.0,Medium
3392,2023,3393,2,0,0,0,60.0,1,B,7.0,461.0,Medium
3393,2023,3394,0,0,8,0,29.0,0,A,33.0,417.0,High
3394,2023,3395,0,0,4,0,84.0,1,B,50.0,580.0,High
3395,2023,3396,0,0,11,0,59.545454,1,A,13.0,249.0,Medium
3396,2023,3397,2,0,0,0,21.0,1,E,73.0,460.0,Medium
3397,2023,3398,0,0,2,0,67.0,1,C,35.0,271.0,Low
3398,2023,3399,0,0,6,0,40.0,1,C,21.0,673.0,Low
3399,2023,3400,0,0,2,0,110.0,1,C,4.0,502.0,High
3400,2023,3401,2,0,0,0,87.0,1,Limited Data,,,Medium
3401,2023,3402,4,0,0,0,29.0,1,Limited Data,3.0,,High
3402,2023,3403,6,0,0,0,82.33333300000001,1,B,90.0,202.0,Low
3403,2023,3404,2,0,0,0,114.0,1,Limited Data,10.0,575.0,High
3404,2023,3405,4,0,0,0,108.0,1,B,102.0,584.0,Medium
3405,2023,3406,4,0,0,0,49.0,1,A,10.0,285.0,Medium
3406,2023,3407,0,0,2,0,11.0,1,B,3.0,348.0,High
3407,2023,3408,0,0,14,0,8.0,1,Limited Data,64.0,,Low
3408,2023,3409,0,0,1,0,75.0,1,B,4.0,569.0,Low
3409,2023,3410,2,0,0,0,71.0,1,A,47.0,933.0,Medium
3410,2023,3411,0,0,20,0,128.9,0,F,667.0,919.0,Medium
3411,2023,3412,0,40,0,0,71.1,5,Limited Data,0.0,,Medium
3412,2023,3413,0,0,0,1,212.0,16,D,2.0,575.0,Medium
3413,2023,3414,0,0,4,0,26.0,1,A,4.0,363.0,Medium
3414,2023,3415,5,0,0,0,88.0,1,A,106.0,544.0,High
3415,2023,3416,2,0,0,0,139.0,1,Limited Data,321.0,,Medium
3416,2023,3417,2,0,0,0,82.0,1,A,125.0,330.0,Medium
3417,2023,3418,0,0,30,0,6.142857999999997,1,A,474.0,899.0,Medium
3418,2023,3419,1,0,0,0,62.0,1,Limited Data,,,Medium
3419,2023,3420,2,0,0,0,150.0,1,Limited Data,,,High
3420,2023,3421,0,0,2,0,7.0,1,B,10.0,276.0,High
3421,2023,3422,0,0,1,0,57.0,0,Limited Data,3.0,,High
3422,2023,3423,2,0,0,0,84.0,1,A,28.0,553.0,High
3423,2023,3424,0,0,1,0,48.0,1,A,82.0,312.0,Medium
3424,2023,3425,0,0,5,0,19.0,1,Limited Data,4.0,,Medium
3425,2023,3426,0,0,0,1,133.0,36,G,5.0,525.0,High
3426,2023,3427,5,0,0,0,101.0,1,B,72.0,343.0,Medium
3427,2023,3428,2,0,0,0,3.0,1,Limited Data,302.0,,Medium
3428,2023,3429,0,0,2,0,15.0,1,B,27.0,579.0,High
3429,2023,3430,2,0,0,0,39.0,1,Limited Data,,,Medium
3430,2023,3431,4,0,0,0,123.0,1,Limited Data,,687.0,High
3431,2023,3432,0,60,0,0,190.9,1,G,55.0,550.0,Low
3432,2023,3433,2,0,0,0,100.0,1,A,33.0,522.0,High
3433,2023,3434,0,0,2,0,54.0,1,B,86.0,359.0,Medium
3434,2023,3435,0,0,3,0,56.0,1,A,39.0,387.0,Medium
3435,2023,3436,0,0,4,0,37.0,1,B,22.0,266.0,Medium
3436,2023,3437,0,0,3,0,45.0,1,B,39.0,358.0,High
3437,2023,3438,0,0,1,0,36.0,1,Limited Data,8.0,383.0,Medium
3438,2023,3439,0,0,5,0,35.0,1,A,656.0,487.0,Medium
3439,2023,3440,0,0,4,0,67.0,1,B,39.0,291.0,High
3440,2023,3441,0,0,5,0,27.0,1,E,37.0,240.0,High
3441,2023,3442,0,0,6,0,31.0,1,B,37.0,453.0,Medium
3442,2023,3443,1,0,0,0,95.0,1,D,6.0,566.0,High
3443,2023,3444,3,0,0,0,60.333333,1,Limited Data,6.0,,Low
3444,2023,3445,0,0,1,0,46.0,1,B,2.0,482.0,Low
3445,2023,3446,0,0,5,0,92.0,1,A,81.0,257.0,High
3446,2023,3447,0,0,1,0,17.0,1,Limited Data,41.0,,High
3447,2023,3448,1,0,0,0,133.0,1,C,8.0,587.0,Medium
3448,2023,3449,1,0,0,0,55.0,1,Limited Data,1.0,566.0,Medium
3449,2023,3450,0,0,6,0,89.0,1,D,136.0,671.0,Medium
3450,2023,3451,2,0,0,0,58.97,1,Limited Data,6.0,,Low
3451,2023,3452,2,0,0,0,227.0,1,D,284.0,853.0,Medium
3452,2023,3453,4,0,6,0,5.5,3,A,4.0,556.0,Low
3453,2023,3454,0,0,9,0,87.0,1,B,103.0,384.0,Medium
3454,2023,3455,4,0,0,0,76.0,1,B,88.0,962.0,Low
3455,2023,3456,2,0,0,0,97.0,1,B,1700.0,872.0,Low
3456,2023,3457,3,0,0,0,71.333333,1,Limited Data,,,High
3457,2023,3458,0,0,4,0,26.0,1,B,10.0,357.0,Medium
3458,2023,3459,0,0,4,0,106.0,1,B,90.0,356.0,Medium
3459,2023,3460,0,0,2,0,25.0,1,B,83.0,344.0,Medium
3460,2023,3461,0,0,4,0,39.0,1,B,10.0,207.0,Low
3461,2023,3462,0,0,4,0,50.0,1,B,93.0,271.0,Low
3462,2023,3463,1,0,0,0,85.0,1,A,117.0,893.0,Medium
3463,2023,3464,0,0,3,0,20.0,1,A,50.0,553.0,Medium
3464,2023,3465,0,0,2,0,109.0,1,A,43.0,561.0,Medium
3465,2023,3466,2,0,0,0,288.0,1,Limited Data,,,High
3466,2023,3467,0,0,2,0,31.0,1,A,75.0,490.0,Medium
3467,2023,3468,0,0,4,0,14.0,1,Limited Data,6.0,,Medium
3468,2023,3469,5,8,0,0,5.384614999999997,3,A,20.0,446.0,Medium
3469,2023,3470,2,0,0,0,34.0,1,A,163.0,437.0,Medium
3470,2023,3471,2,0,0,0,164.0,1,A,243.0,593.0,Low
3471,2023,3472,4,0,0,0,51.0,1,A,20.0,317.0,High
3472,2023,3473,0,0,2,0,75.0,0,A,172.0,475.0,Medium
3473,2023,3474,0,0,14,0,164.0,1,D,388.0,934.0,High
3474,2023,3475,0,0,13,0,104.0,1,A,17.0,639.0,Medium
3475,2023,3476,2,0,0,0,70.0,1,Limited Data,4.0,,Medium
3476,2023,3477,2,0,0,0,107.0,1,A,490.0,942.0,Low
3477,2023,3478,0,0,0,1,78.0,9,F,5.0,488.0,Medium
3478,2023,3479,0,0,6,0,8.0,0,Limited Data,737.0,,High
3479,2023,3480,0,0,8,0,51.0,1,A,33.0,213.0,Low
3480,2023,3481,2,0,0,0,79.0,1,C,1.0,436.0,High
3481,2023,3482,0,0,1,0,25.0,1,Limited Data,6.0,,Medium
3482,2023,3483,0,0,1,0,96.0,0,Limited Data,6.0,,Low
3483,2023,3484,0,0,1,0,61.0,0,Limited Data,6.0,,High
3484,2023,3485,0,0,4,0,135.0,1,B,45.0,225.0,Medium
3485,2023,3486,0,0,4,0,54.0,1,B,75.0,863.0,Low
3486,2023,3487,0,0,3,0,30.0,1,A,27.0,445.0,Medium
3487,2023,3488,0,0,2,0,56.0,1,B,17.0,371.0,Medium
3488,2023,3489,2,0,0,0,111.0,1,D,93.0,774.0,High
3489,2023,3490,4,0,0,0,296.0,1,B,764.0,837.0,Medium
3490,2023,3491,0,0,4,0,59.0,1,C,1.0,805.0,High
3491,2023,3492,4,0,0,0,11.0,1,B,57.0,721.0,Low
3492,2023,3493,2,0,0,0,78.0,1,B,95.0,436.0,Medium
3493,2023,3494,4,0,0,0,96.0,1,Limited Data,656.0,,Medium
3494,2023,3495,0,0,28,0,96.392857,1,Limited Data,,,Low
3495,2023,3496,0,0,2,0,75.0,1,A,149.0,729.0,Medium
3496,2023,3497,1,0,0,0,144.0,1,Limited Data,,,Medium
3497,2023,3498,3,0,0,0,76.0,1,Limited Data,656.0,,High
3498,2023,3499,0,0,6,0,37.0,1,A,90.0,442.0,Medium
3499,2023,3500,0,0,3,0,85.0,1,A,90.0,490.0,Low
3500,2023,3501,0,0,2,0,2.0,1,D,5.0,914.0,High
3501,2023,3502,1,0,0,0,91.0,1,B,9.0,509.0,Low
3502,2023,3503,2,0,0,0,113.0,1,Limited Data,,950.0,Medium
3503,2023,3504,0,0,10,0,163.0,1,A,241.0,456.0,Medium
3504,2023,3505,0,0,5,0,55.0,1,A,53.0,382.0,Medium
3505,2023,3506,0,0,0,1,91.25,1,Limited Data,7.0,,Medium
3506,2023,3507,0,0,4,0,28.0,1,A,39.0,338.0,Low
3507,2023,3508,0,0,5,0,109.0,1,B,136.0,335.0,High
3508,2023,3509,1,0,0,0,33.0,1,A,53.0,348.0,High
3509,2023,3510,2,0,0,0,81.0,1,D,22.0,330.0,Low
3510,2023,3511,1,0,0,0,40.0,1,Limited Data,725.0,249.0,Low
3511,2023,3512,0,0,1,0,25.0,1,Limited Data,41.0,,Medium
3512,2023,3513,2,0,0,0,246.0,1,A,36.0,358.0,Low
3513,2023,3514,0,0,4,0,82.0,1,B,26.0,670.0,High
3514,2023,3515,7,0,0,0,21.428572,2,C,0.0,715.0,Low
3515,2023,3516,0,0,1,0,11.0,1,Limited Data,75.0,523.0,Medium
3516,2023,3517,0,0,1,0,58.0,1,Limited Data,83.0,522.0,Medium
3517,2023,3518,3,0,0,0,50.0,1,Limited Data,,,Low
3518,2023,3519,2,0,0,0,105.0,1,Limited Data,66.0,,Low
3519,2023,3520,0,0,2,0,3.0,1,B,79.0,383.0,Medium
3520,2023,3521,3,0,0,0,259.0,1,B,145.0,391.0,Medium
3521,2023,3522,0,0,4,0,5.0,1,A,14.0,860.0,Medium
3522,2023,3523,0,0,3,0,3.0,1,A,6.0,652.0,Medium
3523,2023,3524,3,0,0,0,47.333333,3,Limited Data,,,High
3524,2023,3525,0,0,2,0,28.0,1,A,56.0,406.0,Medium
3525,2023,3526,5,0,0,0,39.2,2,Limited Data,56.0,929.0,High
3526,2023,3527,0,0,1,0,13.0,1,B,35.0,224.0,Medium
3527,2023,3528,0,0,5,0,8.0,1,B,33.0,204.0,Low
3528,2023,3529,0,0,2,0,46.0,0,D,6.0,263.0,Low
3529,2023,3530,4,0,0,0,13.0,1,A,19.0,501.0,Medium
3530,2023,3531,0,0,2,0,30.0,1,A,39.0,480.0,Medium
3531,2023,3532,0,0,2,0,30.0,1,A,79.0,299.0,Medium
3532,2023,3533,0,0,4,0,63.0,1,B,37.0,399.0,High
3533,2023,3534,2,0,0,0,23.0,1,C,88.0,454.0,Medium
3534,2023,3535,0,0,4,0,15.0,1,A,79.0,229.0,Low
3535,2023,3536,0,0,2,0,33.0,1,B,79.0,394.0,Medium
3536,2023,3537,0,0,0,1,78.0,0,G,73.0,509.0,Medium
3537,2023,3538,0,0,8,0,137.0,0,Limited Data,667.0,950.0,High
3538,2023,3539,2,0,0,0,71.0,1,A,100.0,341.0,Medium
3539,2023,3540,0,0,9,0,15.0,1,B,14.0,391.0,Low
3540,2023,3541,1,0,0,0,102.0,1,Limited Data,73.0,,High
3541,2023,3542,3,0,0,0,52.0,3,Limited Data,8.0,,Medium
3542,2023,3543,0,0,2,0,125.0,1,B,12.0,532.0,High
3543,2023,3544,0,0,2,0,59.0,1,B,38.0,488.0,Medium
3544,2023,3545,3,0,0,0,215.333333,3,C,1721.0,904.0,Low
3545,2023,3546,0,0,16,0,112.0,1,Limited Data,5.0,,Medium
3546,2023,3547,0,0,2,0,56.0,1,A,12.0,405.0,Low
3547,2023,3548,2,0,0,0,30.0,1,Limited Data,3.0,,High
3548,2023,3549,0,0,2,0,77.0,1,A,20.0,297.0,Medium
3549,2023,3550,7,0,0,0,69.0,1,A,6.0,744.0,High
3550,2023,3551,0,0,0,1,15.0,35,Limited Data,82.0,,Medium
3551,2023,3552,0,0,1,0,28.0,1,A,142.0,415.0,High
3552,2023,3553,0,0,19,0,74.0,0,Limited Data,4.0,,Medium
3553,2023,3554,4,0,0,0,16.0,1,B,47.0,396.0,Low
3554,2023,3555,4,0,0,0,140.0,1,B,31.0,422.0,High
3555,2023,3556,1,0,0,0,62.0,1,Limited Data,,,Medium
3556,2023,3557,0,0,0,0,1.0,1,Limited Data,0.0,,Medium
3557,2023,3558,2,0,0,0,90.0,1,A,34.0,875.0,Medium
3558,2023,3559,2,0,0,0,32.0,1,B,47.0,900.0,High
3559,2023,3560,0,0,0,1,126.652631,15,G,4.0,496.0,High
3560,2023,3561,0,0,0,0,39.0,1,B,2.0,535.0,High
3561,2023,3562,0,0,0,0,15.0,0,B,18.0,303.0,High
3562,2023,3563,0,0,0,0,27.0,0,Limited Data,2.0,,High
3563,2023,3564,0,0,2,0,9.0,1,C,10.0,647.0,High
3564,2023,3565,0,0,4,0,68.0,1,Limited Data,22.0,,Medium
3565,2023,3566,0,0,0,0,21.0,0,Limited Data,18.0,,Medium
3566,2023,3567,0,0,3,0,65.0,1,A,12.0,309.0,Medium
3567,2023,3568,0,0,0,0,20.0,0,Limited Data,2.0,,Medium
3568,2023,3569,2,0,0,0,5.0,1,B,68.0,636.0,Low
3569,2023,3570,0,0,0,0,35.0,0,D,4.0,765.0,Medium
3570,2023,3571,0,0,0,0,45.0,0,A,3.0,864.0,Low
3571,2023,3572,0,0,0,0,252.0,1,Limited Data,0.0,,Medium
3572,2023,3573,0,0,2,0,69.0,1,B,4.0,354.0,Medium
3573,2023,3574,0,0,3,0,51.0,1,A,14.0,418.0,Medium
3574,2023,3575,0,0,12,0,45.0,1,B,180.0,434.0,Medium
3575,2023,3576,0,0,0,0,20.0,0,Limited Data,2.0,,Medium
3576,2023,3577,4,0,0,0,10.0,1,B,66.0,364.0,Medium
3577,2023,3578,0,0,0,0,36.0,1,A,245.0,919.0,Medium
3578,2023,3579,0,0,6,0,7.0,1,A,122.0,506.0,Low
3579,2023,3580,0,0,8,0,101.0,1,F,122.0,841.0,Low
3580,2023,3581,0,0,4,0,5.0,1,D,2.0,485.0,Low
3581,2023,3582,6,0,0,0,86.0,1,A,331.0,641.0,Low
3582,2023,3583,4,0,0,0,127.0,1,E,93.0,871.0,Medium
3583,2023,3584,4,0,0,0,2.0,1,B,45.0,293.0,Low
3584,2023,3585,8,0,0,0,1.0,1,B,69.0,850.0,High
3585,2023,3586,8,0,0,0,60.0,0,A,308.0,692.0,Medium
3586,2023,3587,4,0,0,0,52.0,1,A,222.0,355.0,Medium
3587,2023,3588,4,0,0,0,32.0,0,A,56.0,316.0,High
3588,2023,3589,2,0,0,0,75.0,1,A,13.0,658.0,Low
3589,2023,3590,0,0,5,0,83.0,1,B,4.0,821.0,Medium
3590,2023,3591,0,0,5,0,30.0,1,B,39.0,319.0,Medium
3591,2023,3592,0,0,5,0,73.0,1,A,37.0,197.0,Low
3592,2023,3593,4,0,0,0,18.5,2,C,1.0,875.0,Low
3593,2023,3594,0,0,7,0,118.0,1,A,6.0,373.0,Medium
3594,2023,3595,5,0,0,0,49.0,1,A,7.0,938.0,Medium
3595,2023,3596,4,0,0,0,68.0,1,A,84.0,303.0,High
3596,2023,3597,0,0,4,0,70.0,0,A,18.0,526.0,Medium
3597,2023,3598,4,0,0,0,11.0,1,B,15.0,218.0,Medium
3598,2023,3599,1,0,0,0,289.0,1,C,35.0,553.0,Medium
3599,2023,3600,0,0,3,0,29.0,1,A,14.0,410.0,Low
3600,2023,3601,4,0,0,0,43.0,1,B,74.0,675.0,Medium
3601,2023,3602,2,0,0,0,137.0,1,A,73.0,359.0,Low
3602,2023,3603,0,0,2,0,35.0,0,B,8.0,796.0,High
3603,2023,3604,2,0,0,0,63.0,1,Limited Data,,,Medium
3604,2023,3605,0,0,2,0,30.0,1,A,37.0,599.0,Low
3605,2023,3606,2,0,0,0,86.0,0,A,87.0,268.0,Medium
3606,2023,3607,2,0,0,0,75.0,1,A,11.0,950.0,Medium
3607,2023,3608,6,0,0,0,69.0,1,A,217.0,619.0,High
3608,2023,3609,2,0,0,0,79.0,1,C,5.0,840.0,High
3609,2023,3610,0,0,0,0,41.0,1,C,6.0,908.0,High
3610,2023,3611,1,0,0,0,285.0,1,B,476.0,558.0,Low
3611,2023,3612,0,0,5,0,115.0,1,Limited Data,7.0,371.0,Low
3612,2023,3613,1,0,0,0,90.0,1,E,336.0,290.0,Medium
3613,2023,3614,0,0,2,0,69.0,1,B,6.0,953.0,High
3614,2023,3615,5,0,0,0,72.0,1,B,64.0,936.0,High
3615,2023,3616,4,0,0,0,39.0,2,B,4.0,350.0,High
3616,2023,3617,3,0,0,0,8.0,1,B,267.0,371.0,Medium
3617,2023,3618,0,0,5,0,91.6,1,A,17.0,880.0,High
3618,2023,3619,2,0,0,0,67.0,1,D,297.0,836.0,High
3619,2023,3620,0,0,2,0,11.0,1,Limited Data,133.0,,Low
3620,2023,3621,0,0,1,0,95.0,1,A,45.0,407.0,High
3621,2023,3622,0,0,0,0,13.0,0,Limited Data,30.0,,High
3622,2023,3623,5,0,0,0,17.0,0,B,79.0,222.0,Medium
3623,2023,3624,0,0,2,0,19.0,1,A,33.0,275.0,Medium
3624,2023,3625,0,0,6,0,10.333333000000003,2,C,4.0,303.0,Medium
3625,2023,3626,0,0,2,0,13.0,1,C,18.0,380.0,Low
3626,2023,3627,0,0,5,0,47.0,1,B,168.0,285.0,Medium
3627,2023,3628,0,0,3,0,63.0,1,D,278.0,497.0,High
3628,2023,3629,4,0,1,0,139.6,1,Limited Data,,,Medium
3629,2023,3630,2,0,0,0,31.0,1,Limited Data,6.0,,Medium
3630,2023,3631,1,0,2,0,6.0,1,B,74.0,297.0,Low
3631,2023,3632,0,0,40,0,12.0,1,Limited Data,75.0,,Low
3632,2023,3633,0,0,1,0,18.0,0,A,21.0,313.0,Medium
3633,2023,3634,3,0,0,0,72.0,1,A,1447.0,647.0,High
3634,2023,3635,0,0,1,0,73.0,1,Limited Data,33.0,,Medium
3635,2023,3636,2,0,0,0,125.0,1,B,64.0,912.0,Low
3636,2023,3637,2,0,0,0,51.0,1,B,88.0,322.0,High
3637,2023,3638,0,0,1,0,60.0,1,B,35.0,409.0,Low
3638,2023,3639,2,0,0,0,83.0,1,A,1017.0,872.0,Low
3639,2023,3640,0,0,1,0,53.0,1,Limited Data,33.0,,Low
3640,2023,3641,2,0,0,0,81.0,1,A,1682.0,946.0,Medium
3641,2023,3642,0,0,1,0,12.0,0,A,37.0,231.0,Low
3642,2023,3643,5,0,0,0,82.6,1,B,239.0,848.0,High
3643,2023,3644,0,0,4,0,86.0,1,A,8.0,333.0,Medium
3644,2023,3645,3,0,0,0,126.0,1,E,56.0,526.0,Medium
3645,2023,3646,1,0,0,0,130.0,1,G,1461.0,942.0,High
3646,2023,3647,2,0,0,0,117.0,1,B,728.0,841.0,High
3647,2023,3648,1,0,0,0,203.0,1,A,1255.0,823.0,Medium
3648,2023,3649,6,0,0,0,69.0,1,B,75.0,641.0,High
3649,2023,3650,2,0,0,0,123.0,1,B,8.0,357.0,Medium
3650,2023,3651,0,0,30,0,132.3125,1,Limited Data,86.0,,Low
3651,2023,3652,4,0,0,0,50.0,1,A,26.0,544.0,Medium
3652,2023,3653,0,0,3,0,75.0,1,B,78.0,429.0,Low
3653,2023,3654,4,0,0,0,55.0,1,A,106.0,451.0,Low
3654,2023,3655,5,0,0,0,6.0,1,A,41.0,601.0,Medium
3655,2023,3656,5,0,0,0,28.0,0,A,10.0,696.0,High
3656,2023,3657,5,0,0,0,49.0,1,A,112.0,435.0,Medium
3657,2023,3658,0,0,3,0,26.0,0,A,33.0,270.0,Medium
3658,2023,3659,1,0,0,0,51.0,1,Limited Data,50.0,,Low
3659,2023,3660,0,20,0,0,77.090909,11,Limited Data,2.0,,Medium
3660,2023,3661,0,0,12,0,49.166666,3,A,19.0,390.0,Medium
3661,2023,3662,0,0,6,0,93.0,1,A,218.0,684.0,Medium
3662,2023,3663,0,0,9,0,105.0,1,B,90.0,242.0,Medium
3663,2023,3664,4,0,0,0,130.0,1,A,866.0,898.0,High
3664,2023,3665,0,0,2,0,13.0,1,C,73.0,290.0,Medium
3665,2023,3666,0,0,2,0,21.0,1,Limited Data,6.0,,Medium
3666,2023,3667,0,0,1,0,111.0,1,Limited Data,90.0,,Low
3667,2023,3668,0,0,2,0,34.0,1,A,33.0,292.0,High
3668,2023,3669,0,0,3,0,127.0,1,A,64.0,532.0,Low
3669,2023,3670,0,0,5,0,87.0,1,A,43.0,352.0,Medium
3670,2023,3671,3,0,0,0,7.0,1,D,22.0,821.0,High
3671,2023,3672,0,0,7,0,72.0,0,A,19.0,837.0,Medium
3672,2023,3673,0,0,2,0,19.0,0,B,39.0,209.0,High
3673,2023,3674,0,0,4,0,109.0,1,A,19.0,578.0,Medium
3674,2023,3675,0,0,4,0,95.0,1,B,78.0,494.0,Low
3675,2023,3676,3,0,0,0,24.950000000000003,1,D,29.0,243.0,High
3676,2023,3677,2,0,0,0,58.0,1,B,1020.0,913.0,High
3677,2023,3678,2,0,0,0,117.0,1,B,14.0,550.0,Low
3678,2023,3679,2,10,0,0,466.5,4,F,4.0,252.0,High
3679,2023,3680,1,0,0,0,121.0,1,Limited Data,40.0,675.0,Medium
3680,2023,3681,4,0,0,0,61.0,1,A,86.0,909.0,High
3681,2023,3682,2,0,0,0,59.0,0,A,44.0,468.0,High
3682,2023,3683,0,0,3,0,19.0,1,A,39.0,301.0,Low
3683,2023,3684,0,0,3,0,16.0,1,A,37.0,539.0,Medium
3684,2023,3685,1,0,0,0,24.0,1,Limited Data,,905.0,Medium
3685,2023,3686,0,0,1,0,5.0,0,A,33.0,291.0,High
3686,2023,3687,0,0,2,0,122.0,1,A,64.0,204.0,Medium
3687,2023,3688,0,0,1,0,26.0,1,A,35.0,279.0,Medium
3688,2023,3689,0,0,0,0,38.0,0,Limited Data,7.0,,High
3689,2023,3690,2,0,0,0,56.0,1,Limited Data,19.0,,High
3690,2023,3691,0,0,4,0,17.0,1,C,17.0,393.0,Medium
3691,2023,3692,2,0,0,0,31.0,0,Limited Data,0.0,,Medium
3692,2023,3693,3,0,3,0,31.333333000000003,2,B,54.0,522.0,Low
3693,2023,3694,2,0,0,0,129.0,1,Limited Data,1.0,,Low
3694,2023,3695,2,0,0,0,60.0,1,Limited Data,,,Low
3695,2023,3696,17,0,0,0,24.117647000000005,0,D,0.0,942.0,Low
3696,2023,3697,5,0,0,0,15.0,1,B,63.0,460.0,High
3697,2023,3698,2,0,0,0,94.0,1,A,11.0,289.0,Medium
3698,2023,3699,2,0,0,0,29.0,1,A,158.0,869.0,Low
3699,2023,3700,4,0,0,0,61.0,2,A,10.0,932.0,Medium
3700,2023,3701,2,0,0,0,47.0,1,C,83.0,773.0,Medium
3701,2023,3702,4,0,0,0,27.0,2,A,4.0,520.0,Medium
3702,2023,3703,2,0,0,0,52.0,1,E,0.0,591.0,Medium
3703,2023,3704,0,0,3,0,5.333333000000003,2,E,6.0,404.0,Medium
3704,2023,3705,0,20,0,0,40.5,5,Limited Data,28.0,,Low
3705,2023,3706,2,0,0,0,43.0,1,B,5.0,520.0,High
3706,2023,3707,2,0,0,0,35.0,0,D,3.0,465.0,Medium
3707,2023,3708,0,0,0,0,26.0,0,Limited Data,3.0,,Medium
