,Season,AccountNumber,SingleGameTickets,PartialPlanTickets,GroupTickets,STM,AvgSpend,GamesAttended,FanSegment,DistanceToArena,BasketballPropensity,SocialMediaEngagement
19305,2024,19261,0,0,0,1,100.0,6,G,20.0,906.0,Medium
19306,2024,19262,0,0,0,1,147.0,0,D,17.0,493.0,Low
19307,2024,19263,0,0,3,0,18.18,1,C,2.0,961.0,Low
19308,2024,19264,0,0,0,0,38.0,1,G,3.0,940.0,Medium
19309,2024,19265,2,0,0,0,161.0,2,G,93.0,969.0,High
19310,2024,19266,0,0,0,1,58.0,0,G,72.0,937.0,Low
19311,2024,19267,0,0,0,1,48.0,7,G,4.0,798.0,Medium
19312,2024,19268,4,0,0,0,8.0,0,Limited Data,54.0,457.0,High
19313,2024,19269,4,0,0,0,81.0,1,F,75.0,629.0,Medium
19314,2024,19270,4,0,0,0,110.0,1,Limited Data,95.0,765.0,Medium
19315,2024,19271,0,0,0,1,62.0,0,G,13.0,899.0,Low
19316,2024,19272,28,0,0,0,94.857142,0,A,69.0,863.0,Low
19317,2024,19273,2,0,0,0,260.0,0,Limited Data,33.0,555.0,High
19318,2024,19274,10,0,0,0,6.5,3,B,11.0,874.0,Low
19319,2024,19275,4,0,0,0,25.0,1,A,89.0,586.0,Medium
19320,2024,19276,0,0,8,0,91.36125,2,F,15.0,857.0,Medium
19321,2024,19277,2,0,0,0,50.0,1,B,15.0,422.0,Low
19322,2024,19278,0,0,2,0,53.0,1,A,6.0,562.0,Medium
19323,2024,19279,0,0,11,0,40.0,1,Limited Data,136.0,923.0,Medium
19324,2024,19280,4,0,0,0,58.0,1,B,4.0,818.0,Low
19325,2024,19281,2,0,0,0,69.0,0,A,15.0,797.0,Medium
19326,2024,19282,6,0,0,0,119.0,0,Limited Data,75.0,506.0,Medium
19327,2024,19283,0,0,5,0,16.0,0,D,9.0,391.0,Medium
19328,2024,19284,5,0,0,0,172.0,0,Limited Data,100.0,647.0,Medium
19329,2024,19285,0,0,4,0,13.0,1,B,11.0,450.0,Low
19330,2024,19286,6,0,0,0,71.0,1,Limited Data,23.0,528.0,Low
19331,2024,19287,2,0,0,0,96.0,1,F,178.0,503.0,Medium
19332,2024,19288,2,0,0,0,70.0,0,B,26.0,781.0,Low
19333,2024,19289,0,0,0,0,373.0,1,B,33.0,916.0,Medium
19334,2024,19290,0,0,4,0,52.0,1,Limited Data,19.0,522.0,Medium
19335,2024,19291,0,0,2,0,48.43,1,D,70.0,910.0,Medium
19336,2024,19292,0,0,0,1,88.0,3,F,85.0,819.0,Medium
19337,2024,19293,2,0,0,0,76.0,0,D,4.0,861.0,Medium
19338,2024,19294,3,0,0,0,166.0,1,B,46.0,324.0,High
19339,2024,19295,0,0,2,0,0.2199999999999988,0,C,6.0,397.0,Low
19340,2024,19296,0,0,7,0,42.0,1,Limited Data,79.0,489.0,Medium
19341,2024,19297,1,0,0,0,63.0,1,A,79.0,944.0,Medium
19342,2024,19298,2,10,0,0,58.333333,3,B,17.0,927.0,Low
19343,2024,19299,0,0,3,0,69.0,0,Limited Data,15.0,465.0,High
19344,2024,19300,0,0,0,1,124.0,0,G,12.0,885.0,Medium
19345,2024,19301,0,4,0,0,49.0,1,Limited Data,74.0,840.0,Low
19346,2024,19302,0,0,5,0,101.95,1,B,17.0,617.0,Low
19347,2024,19303,4,0,0,0,103.0,1,Limited Data,6.0,426.0,Medium
19348,2024,19304,5,0,0,0,70.0,0,F,95.0,671.0,Low
19349,2024,19305,0,0,0,1,79.0,1,G,13.0,420.0,Medium
19350,2024,19306,0,60,0,0,98.68,9,B,6.0,833.0,Medium
19351,2024,19307,0,0,2,0,56.0,0,B,19.0,962.0,Medium
19352,2024,19308,0,0,5,0,96.0,0,F,10.0,425.0,Medium
19353,2024,19309,0,0,2,0,70.0,0,A,79.0,520.0,Low
19354,2024,19310,5,0,0,0,9.0,0,Limited Data,71.0,905.0,Medium
19355,2024,19311,0,0,2,0,68.0,0,Limited Data,90.0,956.0,Medium
19356,2024,19312,0,0,6,0,40.0,1,Limited Data,59.0,639.0,High
19357,2024,19313,3,0,0,0,79.0,1,Limited Data,20.0,773.0,Medium
19358,2024,19314,0,4,0,0,50.0,1,F,31.0,326.0,Medium
19359,2024,19315,0,0,3,0,57.53,1,Limited Data,9.0,378.0,Low
19360,2024,19316,0,0,4,0,23.0,1,F,71.0,491.0,Low
19361,2024,19317,6,0,0,1,118.023529,2,G,1.0,948.0,Low
19362,2024,19318,0,0,8,0,222.13,1,B,4.0,957.0,Medium
19363,2024,19319,0,0,0,1,844.666666,8,G,1.0,952.0,Medium
19364,2024,19320,0,0,3,0,77.66666599999999,0,A,27.0,640.0,Low
19365,2024,19321,0,0,0,1,349.0,10,G,1.0,914.0,High
19366,2024,19322,2,0,0,0,81.0,1,Limited Data,9.0,698.0,Medium
19367,2024,19323,0,0,14,0,49.32,0,A,7.0,338.0,Medium
19368,2024,19324,2,0,0,0,318.714285,1,B,10.0,884.0,Medium
19369,2024,19325,2,0,0,0,76.0,0,Limited Data,4.0,927.0,Medium
19370,2024,19326,2,0,0,0,9.5,1,A,20.0,597.0,Medium
19371,2024,19327,2,0,0,0,95.0,0,C,27.0,898.0,Medium
19372,2024,19328,2,0,0,0,54.0,1,F,4.0,905.0,Medium
19373,2024,19329,0,2,0,0,72.5,1,Limited Data,8.0,,High
19374,2024,19330,4,0,0,0,65.0,1,A,77.0,910.0,High
19375,2024,19331,0,0,0,1,1.0,3,G,5.0,818.0,High
19376,2024,19332,0,0,4,0,24.0,0,Limited Data,20.0,356.0,Medium
19377,2024,19333,5,0,0,0,60.0,1,A,34.0,930.0,High
19378,2024,19334,0,0,0,1,70.0,12,D,4.0,931.0,Medium
19379,2024,19335,4,0,0,0,70.0,1,A,133.0,907.0,Medium
19380,2024,19336,0,0,4,0,202.01,1,G,22.0,956.0,High
19381,2024,19337,6,0,0,0,39.0,0,A,29.0,451.0,Medium
19382,2024,19338,0,0,8,0,19.42,1,F,18.0,584.0,High
19383,2024,19339,6,0,0,0,22.0,1,D,6.0,945.0,High
19384,2024,19340,5,0,0,0,284.0,1,G,275.0,963.0,High
19385,2024,19341,0,0,0,1,348.0,4,D,9.0,932.0,Medium
19386,2024,19342,0,0,0,1,109.0,7,D,1.0,945.0,Medium
19387,2024,19343,0,20,0,0,158.0,5,D,15.0,943.0,High
19388,2024,19344,0,0,2,0,57.68,0,F,7.0,595.0,Medium
19389,2024,19345,2,0,0,0,16.0,1,B,1.0,955.0,Medium
19390,2024,19346,2,0,0,0,7.0,1,B,7.0,933.0,Low
19391,2024,19347,0,20,0,0,199.0,5,E,1.0,866.0,High
19392,2024,19348,0,0,0,1,253.744186,5,G,80.0,957.0,Medium
19393,2024,19349,2,0,0,0,103.0,1,B,58.0,280.0,Low
19394,2024,19350,0,0,4,0,94.79,1,A,7.0,930.0,High
19395,2024,19351,0,0,0,0,93.0,0,G,28.0,932.0,High
19396,2024,19352,0,0,11,0,221.79,1,Limited Data,236.0,434.0,Low
19397,2024,19353,5,0,0,0,91.0,1,B,17.0,657.0,Low
19398,2024,19354,6,0,0,0,24.0,1,E,7.0,709.0,Medium
19399,2024,19355,0,0,0,1,91.0,0,F,33.0,879.0,High
19400,2024,19356,0,0,0,1,186.0,11,G,4.0,947.0,Medium
19401,2024,19357,0,0,0,0,112.992509,1,D,2.0,329.0,High
19402,2024,19358,0,0,2,0,37.0,1,Limited Data,40.0,916.0,Low
19403,2024,19359,0,20,2,0,137.090909,6,A,20.0,925.0,Medium
19404,2024,19360,1,0,0,0,42.0,1,Limited Data,3.0,915.0,Medium
19405,2024,19361,0,0,0,0,35.0,5,Limited Data,0.0,,Medium
19406,2024,19362,1,0,0,0,37.0,1,A,3.0,224.0,Medium
19407,2024,19363,2,0,0,0,29.0,1,F,7.0,939.0,High
19408,2024,19364,0,0,0,1,152.5,3,D,4.0,936.0,Medium
19409,2024,19365,0,0,0,0,29.0,0,Limited Data,,,Medium
19410,2024,19366,0,0,0,1,27.0,0,G,12.0,973.0,Low
19411,2024,19367,0,0,0,0,39.0,0,A,3.0,821.0,Low
19412,2024,19368,0,0,0,0,8.0,10,Limited Data,,,Medium
19413,2024,19369,0,0,0,0,1.0,1,Limited Data,10.0,926.0,Medium
19414,2024,19370,0,0,0,0,47.0,0,A,10.0,904.0,Low
19415,2024,19371,0,0,0,0,35.0,0,C,2.0,464.0,Medium
19416,2024,19372,0,0,0,0,91.88,0,A,17.0,602.0,Medium
19417,2024,19373,2,0,0,0,58.0,0,A,55.0,666.0,Low
19418,2024,19374,1,0,0,0,22.0,1,E,7.0,939.0,Medium
19419,2024,19375,8,0,0,0,0.0,1,C,30.0,954.0,Medium
19420,2024,19376,2,0,0,0,18.0,1,A,75.0,858.0,Medium
19421,2024,19377,0,0,4,0,133.0,0,D,10.0,860.0,High
19422,2024,19378,0,0,2,0,87.0,0,B,19.0,400.0,High
19423,2024,19379,0,0,25,0,4.5336,0,B,6.0,827.0,Low
19424,2024,19380,0,0,2,0,32.32,1,A,9.0,957.0,Medium
19425,2024,19381,0,0,0,1,268.5,1,G,3.0,489.0,Low
19426,2024,19382,4,0,0,0,155.0,1,A,42.0,469.0,Medium
19427,2024,19383,0,0,0,1,107.0,0,Limited Data,73.0,,Medium
19428,2024,19384,6,0,0,0,67.0,1,D,1.0,662.0,Medium
19429,2024,19385,2,0,0,0,49.0,0,E,2.0,969.0,Medium
19430,2024,19386,0,0,0,1,216.0,0,Limited Data,1.0,648.0,Low
19431,2024,19387,3,0,0,0,61.0,1,Limited Data,,,Low
19432,2024,19388,2,0,0,0,120.0,0,B,88.0,946.0,High
19433,2024,19389,0,0,0,1,320.0,0,G,18.0,490.0,High
19434,2024,19390,4,0,0,0,35.0,1,Limited Data,4.0,282.0,Medium
19435,2024,19391,0,0,0,1,73.0,0,G,133.0,458.0,Medium
19436,2024,19392,0,0,12,0,152.0,1,D,1.0,969.0,Medium
19437,2024,19393,0,0,0,1,140.0,9,G,22.0,407.0,High
19438,2024,19394,0,40,0,0,120.5,4,G,22.0,736.0,Low
19439,2024,19395,7,0,0,0,54.71,1,Limited Data,45.0,760.0,Medium
19440,2024,19396,0,2,0,0,57.0,1,B,2.0,523.0,Medium
19441,2024,19397,5,0,0,0,177.0,0,Limited Data,27.0,825.0,Medium
19442,2024,19398,4,0,0,0,162.0,1,B,74.0,891.0,High
19443,2024,19399,2,0,0,0,105.0,1,B,216.0,950.0,High
19444,2024,19400,0,0,0,1,98.0,0,Limited Data,145.0,,Medium
19445,2024,19401,0,0,2,0,18.950000000000003,0,B,4.0,308.0,Medium
19446,2024,19402,1,0,5,0,11.333334,2,Limited Data,3.0,493.0,Medium
19447,2024,19403,0,0,10,0,70.0,1,Limited Data,6.0,830.0,Medium
19448,2024,19404,2,0,0,0,22.0,1,D,6.0,926.0,Medium
19449,2024,19405,0,8,0,0,0.5,1,D,19.0,944.0,Medium
19450,2024,19406,4,20,0,0,158.66666600000002,2,E,15.0,935.0,Medium
19451,2024,19407,4,0,0,0,264.0,1,F,54.0,545.0,Medium
19452,2024,19408,4,0,0,0,31.0,0,Limited Data,19.0,249.0,Medium
19453,2024,19409,3,0,0,0,127.0,1,A,3.0,381.0,Low
19454,2024,19410,0,0,0,0,201.0,1,Limited Data,110.0,227.0,Medium
19455,2024,19411,0,0,4,0,8.340000000000003,0,D,19.0,189.0,Medium
19456,2024,19412,3,0,0,0,72.0,1,A,58.0,968.0,Low
19457,2024,19413,2,0,0,0,94.0,0,Limited Data,13.0,381.0,High
19458,2024,19414,8,0,0,1,162.697674,11,A,10.0,967.0,High
19459,2024,493,0,0,0,0,570.0,1,B,13.0,555.0,Medium
19460,2024,19415,1,0,0,0,23.0,1,E,10.0,913.0,High
19461,2024,19416,2,0,0,0,123.0,1,D,7.0,940.0,Medium
19462,2024,19417,0,0,0,1,90.0,22,A,6.0,,Medium
19463,2024,19418,0,0,1,0,37.0,1,B,8.0,568.0,Medium
19464,2024,19419,0,0,1020,0,45.968135,0,Limited Data,,,Low
19465,2024,19420,0,0,6,0,28.44,1,Limited Data,22.0,299.0,Medium
19466,2024,19421,0,0,3,0,12.571428,0,B,13.0,944.0,Medium
19467,2024,19422,0,0,0,1,270.0,0,G,3.0,377.0,Medium
19468,2024,19423,0,0,0,1,27.5,0,G,3.0,966.0,Medium
19469,2024,19424,2,0,0,0,212.0,0,Limited Data,44.0,242.0,Low
19470,2024,19425,2,0,0,0,72.0,1,E,0.0,259.0,High
19471,2024,19426,2,0,0,0,11.0,0,B,95.0,891.0,Medium
19472,2024,19427,0,4,0,0,13.0,1,A,56.0,449.0,Medium
19473,2024,19428,2,0,0,0,88.0,1,D,23.0,930.0,Medium
19474,2024,19429,2,0,0,0,54.0,1,F,5.0,839.0,Medium
19475,2024,19430,0,0,0,1,601.0,10,D,6.0,900.0,Medium
19476,2024,19431,3,0,0,0,42.0,1,A,6.0,953.0,Medium
19477,2024,19432,0,0,39,0,95.547692,1,A,21.0,346.0,High
19478,2024,19433,2,0,0,0,96.0,1,Limited Data,22.0,677.0,High
19479,2024,19434,0,40,0,0,169.0,9,B,33.0,922.0,Low
19480,2024,19435,2,0,0,0,6.0,1,G,1.0,897.0,High
19481,2024,19436,0,60,0,0,79.0,3,D,10.0,,Low
19482,2024,19437,0,0,12,1,42.964545,2,F,7.0,950.0,Medium
19483,2024,19438,2,0,0,0,9.0,1,E,33.0,562.0,Medium
19484,2024,19439,0,0,0,1,81.0,5,G,745.0,950.0,Medium
19485,2024,19440,7,0,2,0,33.588888,4,A,41.0,405.0,Low
19486,2024,19441,0,20,0,0,194.0,4,F,3.0,925.0,Medium
19487,2024,19442,0,0,2,0,21.07,1,D,4.0,881.0,High
19488,2024,19443,2,0,0,0,16.0,0,A,44.0,538.0,Medium
19489,2024,19444,8,0,0,0,77.25,2,D,13.0,390.0,Medium
19490,2024,19445,4,0,0,0,104.0,1,A,95.0,906.0,Medium
19491,2024,19446,4,0,0,0,57.0,1,Limited Data,264.0,488.0,High
19492,2024,19447,0,0,2,0,92.0,1,A,7.0,685.0,High
19493,2024,19448,2,0,0,0,339.0,1,A,1754.0,851.0,Medium
19494,2024,19449,2,0,0,0,47.0,1,F,8.0,911.0,Low
19495,2024,19450,0,0,107,0,20.0,1,B,48.0,471.0,Medium
19496,2024,19451,3,0,0,0,308.0,0,D,8.0,910.0,High
19497,2024,499,4,0,0,0,110.0,0,A,22.0,372.0,Medium
19498,2024,19452,2,0,0,0,28.0,0,A,6.0,520.0,Medium
19499,2024,19453,4,0,0,0,41.25,2,Limited Data,9.0,915.0,Low
19500,2024,19454,2,0,0,0,18.0,1,F,10.0,941.0,Low
19501,2024,19455,0,0,4,0,92.0,1,F,12.0,950.0,Low
19502,2024,19456,2,0,0,0,161.0,1,A,138.0,925.0,High
19503,2024,19457,1,20,0,0,167.619047,8,D,9.0,922.0,High
19504,2024,19458,0,0,0,1,35.0,15,G,19.0,563.0,High
19505,2024,19459,2,0,0,0,78.0,1,B,47.0,598.0,Medium
19506,2024,19460,2,0,0,0,87.0,1,Limited Data,61.0,451.0,Low
19507,2024,19461,9,0,0,0,48.333333,2,F,9.0,506.0,Medium
19508,2024,19462,2,0,3,0,90.4,1,D,6.0,948.0,High
19509,2024,19463,6,0,0,0,72.66666599999999,2,A,5.0,934.0,Low
19510,2024,19464,0,0,2,0,26.0,1,B,48.0,362.0,Medium
19511,2024,19465,1,0,0,0,100.0,1,A,24.0,928.0,High
19512,2024,19466,2,0,0,0,95.0,1,B,10.0,520.0,Medium
19513,2024,19467,3,0,0,0,30.0,1,Limited Data,5.0,477.0,Medium
19514,2024,19468,0,0,4,0,15.0,0,Limited Data,50.0,281.0,Medium
19515,2024,19469,0,0,2,0,20.5,0,Limited Data,6.0,485.0,High
19516,2024,19470,0,0,20,0,10.0,1,Limited Data,13.0,688.0,Medium
19517,2024,19471,2,0,0,0,265.75,1,F,4.0,436.0,High
19518,2024,19472,3,0,0,0,54.0,1,A,162.0,832.0,Low
19519,2024,19473,3,0,0,0,52.333333,2,D,3.0,954.0,Medium
19520,2024,19474,0,4,0,0,65.0,1,F,37.0,816.0,High
19521,2024,19475,0,0,3,0,60.0,1,F,9.0,341.0,Medium
19522,2024,19476,0,0,0,0,54.400000000000006,1,G,2.0,537.0,Medium
19523,2024,19477,2,0,0,0,5.0,1,Limited Data,8.0,560.0,Low
19524,2024,502,3,0,0,0,156.0,1,D,156.0,935.0,Medium
19525,2024,19478,0,0,0,1,144.0,0,G,86.0,924.0,Medium
19526,2024,19479,2,0,0,0,8.0,1,A,6.0,857.0,Medium
19527,2024,19480,0,0,0,1,183.0,0,F,49.0,962.0,High
19528,2024,19481,0,0,0,1,68.0,3,F,745.0,928.0,Medium
19529,2024,19482,2,0,0,0,110.0,0,Limited Data,10.0,326.0,Medium
19530,2024,19483,4,0,0,0,2.5,0,A,4.0,895.0,Low
19531,2024,19484,0,0,0,1,145.0,4,G,27.0,938.0,Low
19532,2024,19485,0,10,0,0,116.869354,6,C,2.0,751.0,Low
19533,2024,19486,2,0,0,0,80.0,1,B,15.0,918.0,Medium
19534,2024,19487,0,0,0,1,46.897435,7,B,125.0,871.0,High
19535,2024,19488,0,0,6,0,54.58,1,A,48.0,227.0,Low
19536,2024,19489,0,0,3,0,39.0,0,F,6.0,837.0,Medium
19537,2024,19490,0,30,0,0,145.0,3,A,2.0,900.0,High
19538,2024,19491,0,0,2,0,33.0,0,Limited Data,18.0,572.0,High
19539,2024,19492,2,0,0,0,148.0,1,F,19.0,954.0,Medium
19540,2024,19493,0,0,0,1,175.0,5,G,11.0,587.0,Low
19541,2024,19494,0,0,0,0,4.0,0,Limited Data,1843.0,963.0,Low
19542,2024,19495,7,0,0,0,38.25,3,D,6.0,960.0,Medium
19543,2024,19496,2,0,0,0,138.0,1,E,1.0,922.0,Medium
19544,2024,19497,2,0,0,0,312.0,0,D,2.0,706.0,Medium
19545,2024,19498,5,0,0,0,28.0,0,F,19.0,918.0,High
19546,2024,19499,0,0,1,0,96.0,0,Limited Data,17.0,315.0,Medium
19547,2024,19500,0,0,2,0,2.0,1,A,10.0,951.0,Low
19548,2024,19501,0,0,2,0,36.0,0,Limited Data,17.0,587.0,Medium
19549,2024,19502,2,0,0,0,64.0,1,D,90.0,950.0,Medium
19550,2024,19503,0,0,6,0,107.5,1,Limited Data,19.0,546.0,Medium
19551,2024,19504,0,0,3,0,92.16,1,C,10.0,853.0,Medium
19552,2024,19505,1,0,0,0,24.75,1,A,6.0,926.0,High
19553,2024,19506,0,0,0,1,103.0,22,E,1.0,516.0,High
19554,2024,19507,0,0,5,0,51.48,1,A,50.0,902.0,Medium
19555,2024,19508,0,0,0,1,254.0,14,G,7.0,950.0,Medium
19556,2024,19509,2,0,0,0,45.0,1,Limited Data,4.0,432.0,High
19557,2024,19510,2,0,0,0,73.0,1,E,34.0,940.0,Medium
19558,2024,19511,0,6,5,0,72.454545,2,F,15.0,555.0,Medium
19559,2024,19512,2,0,0,0,77.586666,2,F,10.0,781.0,Medium
19560,2024,19513,0,0,0,1,116.0,5,G,84.0,914.0,Medium
19561,2024,19514,0,0,4,0,6.0,1,F,19.0,958.0,Medium
19562,2024,19515,0,0,3,0,42.0,0,B,10.0,779.0,High
19563,2024,19516,0,0,5,0,1.0,1,D,9.0,569.0,Medium
19564,2024,19517,0,0,2,0,77.9,1,A,11.0,843.0,Medium
19565,2024,19518,2,0,0,0,169.0,1,D,81.0,926.0,Low
19566,2024,19519,0,0,4,0,71.0,0,Limited Data,42.0,945.0,High
19567,2024,19520,2,0,0,0,21.0,1,Limited Data,13.0,,High
19568,2024,19521,2,0,0,0,116.0,1,B,100.0,960.0,Medium
19569,2024,19522,4,0,0,0,23.75,0,D,4.0,900.0,Medium
19570,2024,19523,6,0,0,0,68.0,1,A,3.0,940.0,Medium
19571,2024,19524,2,0,0,0,122.0,1,F,68.0,646.0,Medium
19572,2024,19525,3,0,0,0,17.0,1,A,15.0,921.0,Medium
19573,2024,19526,0,0,0,0,448.0,0,E,68.0,386.0,Medium
19574,2024,19527,0,0,0,1,25.0,12,A,9.0,834.0,Medium
19575,2024,19528,2,0,0,0,29.0,1,D,7.0,859.0,High
19576,2024,19529,0,0,10,0,2.0,0,B,7.0,940.0,Medium
19577,2024,19530,0,0,4,0,18.92,1,A,1.0,920.0,High
19578,2024,19531,0,0,2,0,88.0,1,A,4.0,253.0,Medium
19579,2024,19532,0,0,0,0,19.0,0,B,7.0,758.0,High
19580,2024,19533,5,0,0,0,7.0,1,F,13.0,914.0,High
19581,2024,19534,0,0,4,0,57.900000000000006,1,A,12.0,942.0,Low
19582,2024,19535,0,0,10,0,88.99000000000001,1,A,6.0,953.0,Medium
19583,2024,19536,0,0,2,0,195.777333,3,B,46.0,954.0,Medium
19584,2024,19537,0,6,0,0,28.0,0,Limited Data,29.0,300.0,Low
19585,2024,19538,0,0,0,1,32.0,17,G,6.0,917.0,Medium
19586,2024,19539,0,0,0,1,274.0,0,G,20.0,933.0,High
19587,2024,19540,0,0,6,0,21.69,1,A,18.0,657.0,Medium
19588,2024,19541,0,0,0,1,140.0,5,G,1.0,689.0,Medium
19589,2024,19542,0,0,0,1,197.0,1,G,4.0,,Low
19590,2024,19543,0,0,0,0,27.0,1,D,13.0,963.0,Low
19591,2024,19544,2,0,0,0,57.0,0,Limited Data,,,Low
19592,2024,19545,0,0,0,1,401.472527,2,G,17.0,771.0,Medium
19593,2024,19546,0,0,0,1,56.0,3,E,6.0,888.0,Medium
19594,2024,19547,3,0,0,0,76.0,1,B,12.0,938.0,Medium
19595,2024,19548,0,44,2,0,105.003478,10,B,11.0,941.0,Medium
19596,2024,19549,0,0,0,1,181.0,6,C,17.0,640.0,Medium
19597,2024,19550,4,20,0,0,217.166666,6,G,1103.0,956.0,Medium
19598,2024,19551,0,0,4,0,30.9,1,Limited Data,37.0,381.0,High
19599,2024,19552,4,0,0,0,38.0,1,Limited Data,75.0,598.0,Medium
19600,2024,19553,2,0,0,0,83.0,1,D,69.0,902.0,High
19601,2024,19554,0,0,8,0,30.0,1,D,12.0,375.0,Medium
19602,2024,19555,2,0,0,0,61.11,1,Limited Data,2.0,549.0,Low
19603,2024,19556,2,0,0,0,79.0,1,A,4.0,953.0,Medium
19604,2024,19557,2,0,0,0,121.0,1,C,7.0,932.0,Medium
19605,2024,19558,4,0,0,0,57.0,1,D,1.0,953.0,Low
19606,2024,19559,0,0,4,0,22.0,1,F,15.0,295.0,High
19607,2024,517,3,0,0,0,26.0,1,A,94.0,539.0,Low
19608,2024,19560,5,0,0,0,62.0,1,A,69.0,945.0,Medium
19609,2024,19561,10,0,0,0,6.299999999999997,3,A,7.0,925.0,Medium
19610,2024,19562,2,0,0,0,208.0,0,A,1100.0,931.0,High
19611,2024,19563,2,0,0,0,74.0,1,C,0.0,947.0,Medium
19612,2024,19564,0,0,2,0,127.53,0,F,89.0,886.0,High
19613,2024,19565,0,0,6,0,16.0,2,A,15.0,639.0,Low
19614,2024,19566,7,0,0,0,45.0,1,B,207.0,925.0,Medium
19615,2024,19567,1,0,0,0,16.25,1,A,12.0,377.0,Medium
19616,2024,19568,0,0,4,0,18.0,1,B,10.0,469.0,Low
19617,2024,19569,4,0,0,0,103.0,1,B,17.0,925.0,High
19618,2024,19570,2,0,0,0,3.0,1,Limited Data,7.0,461.0,High
19619,2024,19571,0,0,4,0,44.95,0,C,7.0,354.0,High
19620,2024,19572,1,0,0,0,42.0,1,D,4.0,953.0,Medium
19621,2024,19573,0,0,4,0,12.47,1,F,9.0,331.0,Low
19622,2024,19574,0,0,0,1,121.0,12,Limited Data,17.0,563.0,Medium
19623,2024,19575,4,0,0,0,83.0,0,A,6.0,883.0,High
19624,2024,19576,0,0,1,0,110.0,1,C,15.0,967.0,Low
19625,2024,19577,0,0,0,0,41.0,0,Limited Data,,,High
19626,2024,19578,2,0,0,0,178.0,1,Limited Data,729.0,885.0,High
19627,2024,19579,0,0,10,0,69.0,0,A,3.0,595.0,Medium
19628,2024,19580,2,0,0,0,46.0,1,A,12.0,797.0,Medium
19629,2024,19581,0,0,0,1,174.0,7,F,23.0,957.0,Low
19630,2024,19582,0,6,0,0,76.83,1,A,21.0,746.0,High
19631,2024,19583,3,0,0,0,125.0,1,E,733.0,921.0,High
19632,2024,19584,0,0,4,0,99.68,1,B,9.0,204.0,Medium
19633,2024,19585,0,0,2,0,33.0,0,E,2.0,944.0,Medium
19634,2024,19586,5,0,0,0,35.0,1,C,28.0,929.0,Low
19635,2024,19587,2,0,0,0,24.0,1,B,6.0,640.0,High
19636,2024,19588,6,0,0,0,50.0,3,E,,950.0,Medium
19637,2024,19589,2,0,0,0,80.0,1,D,8.0,918.0,Low
19638,2024,19590,0,0,4,0,87.53,1,B,22.0,585.0,High
19639,2024,19591,0,0,3,0,59.77,1,Limited Data,47.0,211.0,Medium
19640,2024,19592,0,0,4,0,79.0,1,Limited Data,6.0,283.0,High
19641,2024,19593,4,0,0,0,160.0,0,Limited Data,33.0,342.0,Medium
19642,2024,19594,0,20,0,0,86.0,2,B,34.0,575.0,High
19643,2024,19595,8,0,0,0,28.25,2,A,22.0,437.0,High
19644,2024,19596,0,0,0,1,327.0,4,G,2.0,533.0,Medium
19645,2024,19597,2,0,0,0,334.0,1,A,127.0,940.0,Low
19646,2024,19598,2,0,0,0,25.0,0,Limited Data,47.0,407.0,Low
19647,2024,19599,0,20,0,0,282.0,5,D,79.0,941.0,Medium
19648,2024,19600,0,20,0,0,198.0,1,F,17.0,965.0,Medium
19649,2024,19601,0,20,0,0,141.0,2,B,20.0,968.0,High
19650,2024,19602,2,0,0,0,8.0,1,A,241.0,556.0,High
19651,2024,19603,3,0,0,0,8.0,1,D,4.0,604.0,High
19652,2024,19604,2,0,0,0,34.0,1,A,34.0,386.0,Medium
19653,2024,19605,0,0,2,0,56.0,1,B,4.0,777.0,High
19654,2024,19606,0,0,0,1,144.0,4,F,6.0,886.0,Low
19655,2024,19607,2,0,0,0,54.0,1,F,12.0,957.0,Low
19656,2024,525,0,20,0,0,92.0,0,C,4.0,959.0,Medium
19657,2024,19608,2,0,0,0,152.0,1,Limited Data,6.0,691.0,High
19658,2024,19609,2,0,0,0,24.75,1,F,7.0,827.0,Low
19659,2024,19610,0,22,0,0,140.096363,6,A,10.0,939.0,Medium
19660,2024,19611,2,0,0,0,46.0,0,A,23.0,917.0,Medium
19661,2024,19612,4,0,0,0,49.0,1,A,741.0,928.0,High
19662,2024,19613,4,0,0,0,17.75,2,D,2.0,946.0,Medium
19663,2024,19614,2,0,0,0,29.0,0,D,73.0,944.0,Medium
19664,2024,19615,0,0,5,0,91.4,0,Limited Data,50.0,240.0,Low
19665,2024,19616,6,4,0,0,2.0,1,A,45.0,944.0,Low
19666,2024,19617,0,0,0,0,35.0,0,Limited Data,,,Medium
19667,2024,19618,0,0,0,1,169.0,0,G,7.0,966.0,Medium
19668,2024,19619,2,0,0,0,7.0,1,Limited Data,7.0,793.0,Medium
19669,2024,19620,2,0,0,0,88.0,0,Limited Data,36.0,900.0,Medium
19670,2024,19621,0,20,4,0,167.79,5,A,9.0,499.0,Low
19671,2024,19622,0,0,3,0,27.37,1,A,7.0,515.0,Low
19672,2024,19623,0,0,5,0,57.0,1,A,18.0,493.0,Medium
19673,2024,19624,0,5,0,0,11.0,1,F,18.0,894.0,High
19674,2024,19625,4,0,0,0,90.0,0,B,73.0,869.0,Low
19675,2024,19626,4,0,0,0,51.0,1,F,55.0,905.0,Medium
19676,2024,19627,0,0,4,0,83.6,1,Limited Data,17.0,459.0,High
19677,2024,19628,0,0,0,0,147.0,1,C,6.0,942.0,Medium
19678,2024,19629,3,0,0,0,51.0,1,F,19.0,878.0,Medium
